ID$,SHAPE$,LEFT$,TOP$,RIGHT$,BOTTOM$,廧強1,廧強2,廧強3,揹榖,FAX,棙梡帪娫,奒悢,掕媥擔,挀幵応,晘抧撪偺忬嫷偍傛傃巤愝擖岥,桿摫巤愝,埬撪愝旛,徃崀愝旛,僩僀儗,岞廜揹榖,偦偺懠偺愝旛,旛峫,僇僥僑儕乕
31926,1135.15540033034434.2380572519175,135.155400330344,34.2380572519175,135.155400330344,34.2380572519175,榓壧嶳導,榓壧嶳巗,杒搰係俆俁亅侾,娗棟埾戸夛幮丂儔儞僪僔僗僥儉乮姅乯侽俈俁亅係俈俆亅侽俈俈侽,,奺揦曑偵傛傝堎側傞,抧忋俀奒 ,奺揦曑偵傛傝堎側傞,仢堦斒挀幵応丂桳傝丗俁俈戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾桳傝<br>仸侾Q奒崌傢偣偰俉揦曑偑偁傝奺揦偛偲偵擖岥偁傝丅,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒壒惡埬撪乯,仢梞幃戝曋強丂桳傝丗係売強,,,,戝婯柾彫攧揦曑
31927,1135.15590133037134.2384348424765,135.155901330371,34.2384348424765,135.155901330371,34.2384348424765,榓壧嶳導,榓壧嶳巗,杒搰係俆俁亅侾,娗棟埾戸夛幮丂儔儞僪僔僗僥儉乮姅乯侽俈俁亅係俈俆亅侽俈俈侽,,奺揦曑偵傛傝堎側傞,抧忋俀奒 ,奺揦曑偵傛傝堎側傞,仢堦斒挀幵応丂桳傝丗俀侾戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仸侾Q奒偵揦曑偑偁傝奺揦偛偲偵擖岥桳傝丅俀奒偵偼奒抜偺傒丅,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,,仢梞幃戝曋強丂桳傝丗奺揦曑偵桳傝,,,,戝婯柾彫攧揦曑
31928,1135.18532734035334.1908674015351,135.185327340353,34.1908674015351,135.185327340353,34.1908674015351,榓壧嶳導,榓壧嶳巗,嶰妺俀俆俆亅俆,侽俈俁亅係係俈亅侾俈侾侽,,侾侽丗侽侽乣侾俋丗侽侽,抧忋俀奒 ,壩丒悈丂擭枛擭巒丒壞媥傒,仢堦斒挀幵応丂桳傝丗侾俉戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾桳傝,仢桿摫僽儘僢僋丂桳傝<br>仢懠偺桿摫愝旛丗僀儞僞乕儂儞,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮僔儑乕儖乕儉撪墱懁乯<br>仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強<br>仢儀價乕儀僢僪 桳傝,,,,戝婯柾彫攧揦曑
31929,1135.60080498789834.3147119447487,135.600804987898,34.3147119447487,135.600804987898,34.3147119447487,榓壧嶳導,嫶杮巗,巗榚侾挌栚俇俆斣抧,侽俈俁俇亅俁俋亅侽俁俆俆,,俋丗侽侽乣侾俋丗侽侽,抧忋侾奒 ,擔丒廽丒搚梛偺屵屻,<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾桳傝,仢桿摫僽儘僢僋丂桳傝<br>仢懠偺桿摫愝旛丗僀儞僞乕儂儞,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮揦撪擖傝偡偖塃懁乯<br>仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,,,戝婯柾彫攧揦曑
31930,1135.39931814903533.6613433602523,135.399318149035,33.6613433602523,135.399318149035,33.6613433602523,榓壧嶳導,惣柎楰孲,敀昹挰廫嬨熀俆俀,侽俈俁俋亅係俆亅侽俇俉係乮嬫挿戭乯,,抧嬫偱棙梡帪,抧忋侾奒 ,側偟,仢堦斒挀幵応丂桳傝丗侾戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾桳傝,仢桿摫僽儘僢僋丂桳傝,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮巤愝擖傝塃懁墱乯<br>仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強<br>仢儀價乕儀僢僪 桳傝,仢幵堉巕梡揹榖丂桳傝丗侾売強,,,暥壔巤愝
31931,1135.60555251307334.3369481187742,135.605552513073,34.3369481187742,135.605552513073,34.3369481187742,榓壧嶳導,嫶杮巗,屼岾捯侾係俉斣抧偺侾,侽俈俁俇亅俁係亅侽侽侾侽,,俋丗侽侽乣侾俀丗侽侽丂侾俇丗侽侽乣侾俋丗侽侽,抧忋侾奒 ,擔廽嵳擔,仢堦斒挀幵応丂桳傝丗侾侾戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾桳傝,仢懠偺桿摫愝旛丗僀儞僞乕儂儞,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮揦撪擖偭偰偡偖塃懁乯<br>仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,仢幵堉巕偺忢旛丂桳傝丗侾戜乮揦撪擖偭偰塃懁偺暔抲偵忢旛乯,,堛椕巤愝
31932,1135.35512270292733.7464889421004,135.355122702927,33.7464889421004,135.355122702927,33.7464889421004,榓壧嶳導,揷曈巗,朏梴徏尨堦挌栚侾俀亅侾,侽俈俁俋亅俀俀亅俆係俁侽,,俉丗俁侽乣侾俈丗俁侽,抧忋俀奒 ,搚梛丄擔廽嵳擔,仢堦斒挀幵応丂桳傝丗俉戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾桳傝,仢桿摫僽儘僢僋丂桳傝,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮揦撪擖傝塃懁乯<br>仢梞幃戝曋強丂桳傝丗係売強,,仢僉儍僢僔儏僐乕僫乕丂桳傝,,嬥梈婡娭_梄曋嬊
31933,1135.36924281387133.7598966656739,135.369242813871,33.7598966656739,135.369242813871,33.7598966656739,榓壧嶳導,揷曈巗,朏梴挰俁俀侾俇亅侾俋,侽俈俁俋亅俀俇亅侾俁侾侽,,俋丗侽侽乣侾俆丗侽侽,抧忋俀奒 ,擔廽嵳擔丄戞2񎵳搚梛擔,仢堦斒挀幵応丂桳傝丗俆侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,仢桿摫僽儘僢僋丂桳傝<br>仢懠偺桿摫愝旛丗僀儞僞乕儂儞,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮巤愝擖傝塃懁乯<br>仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,仢幵堉巕偺忢旛丂桳傝丗1戜乮巤愝擖岥偺惓柺偵忢旛乯,,暥壔巤愝
31934,1135.44004698646433.7267257879996,135.440046986464,33.7267257879996,135.440046986464,33.7267257879996,榓壧嶳導,惣柎楰孲,忋晉揷挰壀侾俁俁俇亅俀,娗棟幰丂侽俈俁俋亅係俈亅侽俆俆侽乮忋晉揷挰栶応丂憤柋惌嶔壽乯,,俀係帪娫,抧忋侾奒 ,側偟,仢堦斒挀幵応丂桳傝丗侾侾戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,仢桿摫僽儘僢僋丂桳傝,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮撈棫岞廜僩僀儗撪偵偁傞乯<br>仢梞幃戝曋強丂桳傝丗俀売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強<br>仢僆僗僩儊僀僩懳墳曋強 桳傝<br>仢儀價乕僠僃傾 桳傝<br>仢儀價乕儀僢僪 桳傝,,,,僩僀儗
31935,1135.12477866797234.0859563243325,135.124778667972,34.0859563243325,135.124778667972,34.0859563243325,榓壧嶳導,桳揷巗,枼搰俉俋係亅俀偺堦晹丄俉俋侽亅俀偺堦晹,侽俈俁俈亅俉俁亅侾侾侾侾,,俀係帪娫,抧忋侾奒 ,側偟,,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝<br>仢揰帤埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮撈棫岞廜僩僀儗撪偵偁傞乯<br>仢庤偡傝晅曋強丂桳傝丗侾売強<br>仢僆僗僩儊僀僩懳墳曋強 桳傝<br>仢儀價乕儀僢僪 桳傝,,,,僩僀儗
31938,1135.19030375732934.204846070012,135.190303757329,34.204846070012,135.190303757329,34.204846070012,榓壧嶳導,榓壧嶳巗,峐僲悾449-2,侽俈俁亅係俈係亅侽侽俋俉,,俀係帪娫,抧忋俀奒 ,柍偟,仢堦斒挀幵応丂桳傝丗係戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾桳傝,仢桿摫僽儘僢僋丂桳傝,,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俀売強<br>仢梞幃戝曋強丂桳傝丗俀係売強,,仢幵堉巕偺忢旛丂桳傝丗俁戜,,暥壔巤愝
31939,1135.18850101224934.1687212113813,135.188501012249,34.1687212113813,135.188501012249,34.1687212113813,榓壧嶳導,榓壧嶳巗,栄尒俀侽侽,侽俈俁亅係係係亅俈俆俇俆,,忢帪棙梡壜,抧忋侾奒 ,摿偵側偟,,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強<br>仢梞幃戝曋強丂桳傝丗俀売強<br>仢庤偡傝晅曋強丂桳傝<br>仢僆僗僩儊僀僩懳墳曋強 桳傝<br>仢儀價乕僠僃傾 桳傝<br>仢儀價乕儀僢僪 桳傝<br>仸懡栚揑僩僀儗撪,,,,僩僀儗
31940,1135.19160567399434.1680227007489,135.191605673994,34.1680227007489,135.191605673994,34.1680227007489,榓壧嶳導,榓壧嶳巗,栄尒俀侽侽,侽俈俁亅係係係亅俈俆俇俆,,忢帪棙梡壜,抧忋侾奒 ,摿偵側偟,,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強<br>仢梞幃戝曋強丂桳傝丗俀売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強<br>仢僆僗僩儊僀僩懳墳曋強 桳傝<br>仢儀價乕僠僃傾 桳傝<br>仢儀價乕儀僢僪 桳傝<br>仸懡栚揑僩僀儗撪,,,,僩僀儗
31941,1135.36240240570133.7992614174874,135.362402405701,33.7992614174874,135.362402405701,33.7992614174874,榓壧嶳導,揷曈巗,忋朏梴係俁俈亅俁,侽俈俁俋亅俁俈亅侾侾侾俆,侽俈俁俋亅俁俈亅侾侾侾俇,俉丗俁侽乣侾俇丗侾俆,抧忋1奒,柍媥,仢堦斒挀幵応丂桳傝丗俉戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強<br>仢梞幃戝曋強丂桳傝丗俀売強,,仢幵堉巕偺忢旛丂桳傝丗侾戜,,
31944,1135.15359801429934.2207322694015,135.153598014299,34.2207322694015,135.153598014299,34.2207322694015,,,,073亅435亅1076<br>,,24帪娫<br>,抧忋侾奒 <br>,,,,仢桿摫僽儘僢僋丂桳傝<br>,,,&quot;仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗1売強<br>仢梞幃戝曋強丂桳傝丗2売強<br>仢庤偡傝晅曋強丂桳傝丗2売強<br>仢僆僗僩儊僀僩懳墳曋強 桳傝&quot;<br>,,,,僩僀儗<br>
31945,1135.17598874819434.2301438043199,135.175988748194,34.2301438043199,135.175988748194,34.2301438043199,,,,073亅431亅1211,,9丗00乣15丗00乮憢岥乯<br>7丗00乣21丗00乮ATM),抧忋2奒,搚擔廽擔乮憢岥乯<br>媥擔側偟乮俙俿俵乯<br>,&quot;仢堦斒挀幵応丂桳傝丗俀戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜&quot;<br>,&quot;仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾桳傝&quot;<br>,仢桿摫僽儘僢僋丂桳傝<br>,仢堦斒埬撪丂桳傝<br>,,&quot;仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗1売強<br>仢梞幃戝曋強丂桳傝丗1売強<br>仢庤偡傝晅曋強丂桳傝丗1売強<br>仢僆僗僩儊僀僩懳墳曋強 桳傝&quot;<br>,,僉儍僢僔儏僐乕僫乕<br>揰帤晅帺摦巟暐婡,,
31946,1135.11966986221434.2626361105237,135.119669862214,34.2626361105237,135.119669862214,34.2626361105237,,,,073亅488亅5366,,8丗00乣17丗30,抧忋1奒,搚擔,,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>,仢桿摫僽儘僢僋丂桳傝<br>,,,&quot;仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗1売強<br>仢梞幃戝曋強丂桳傝丗1売強<br>仢庤偡傝晅曋強丂桳傝丗1売強&quot;<br>,,儂乕儖偵幵堉巕傪2戜忢旛,,
30212,1135.17415310920934.2318814266257,135.174153109209,34.2318814266257,135.174153109209,34.2318814266257,榓壧嶳導,榓壧嶳巗,廫堦斣挌1-2,,,9:00乣17:30,抧忋俇奒,擔梛廽擔,仢堦斒挀幵応丂桳傝<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,,仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮揦曑巤愝墱乯,,,仢忈奞幰P傛傝偼捈愙偼揦曑偵偼擖傟側偄丅惓柺擖岥傛傝擖傝丄桿摫偟偰傕傜偭偰棙梡偡傞丅,偦偺懠
30213,1135.19026914421934.2184019168506,135.190269144219,34.2184019168506,135.190269144219,34.2184019168506,榓壧嶳導,榓壧嶳巗,庤暯俀挌栚侾-俀,073-435-5200,073-435-5201,(夛媍幒揥帵儂乕儖)9:00乣21:00<br>(儗僗僩儔儞)8:30乣22:00<br>(廻攽巤愝)僠僃僢僋僀儞14:00丄僠僃僢僋傾僂僩10:00,抧忋侾俀奒丄抧壓侾奒,12/29乣1/3,仢堦斒挀幵応丂桳傝丗忔梡幵梡俀俉侽戜丒僶僗俆戜丒岞梡幵俀俇戜丒寬恌幵侾係戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝<br>仢懠偺桿摫愝旛丗壒惡埬撪,仢堦斒埬撪丂桳傝<br>仢揰帤埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾俁売強乮侾奒俁売強丒俀奒俀売強丒俁乣俋奒媦傃侾俀奒奺侾売強乯<br>仢梞幃戝曋強丂桳傝丗俀俈売強<br>仢庤偡傝晅曋強丂桳傝丗侾俁売強,仢幵堉巕梡揹榖丂桳傝丗俇売強,仢幵堉巕偺忢旛丂桳傝丗俆戜<br>仢幵堉巕摍偵攝椂偟偨曋強丄梺幒傪姰旛偟偨嫃幒丂桳傝丗係幒,仢忈奞幰梡僩僀儗偼傕偪傠傫偺偙偲丄斷偼慡偰堷屗偵丄奺強偵庤悹傝傪愝偗丄僶儕傾僼儕乕傪幚尰偟偰偄傑偡丅<br>仢廻攽巤愝偵偼丄幵僀僗偺曽偵傕妝偵偍攽傑傝偄偨偩偗傞僴儞僨傿僉儍僢僾儖乕儉乮係幒乯傪愝偗偰偍傝傑偡丅,偦偺懠
30219,1135.26002034250734.2155944206973,135.260020342507,34.2155944206973,135.260020342507,34.2155944206973,榓壧嶳導,榓壧嶳巗,柧墹帥85,073-478-2220,,9:00乣17:00,抧忋俀奒,壩梛,仢堦斒挀幵応丂桳傝丗侾俈侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗俆戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俀売強乮侾奒丒俀奒乯<br>仢梞幃戝曋強丂桳傝丗俀売強<br>仢庤偡傝晅曋強丂桳傝丗俀売強,,,仢偍傓偮懼偊僔乕僩晅僩僀儗偑侾丒俀奒偵偁傞丅,偦偺懠
30220,1135.19026914421934.2184019168506,135.190269144219,34.2184019168506,135.190269144219,34.2184019168506,榓壧嶳導,榓壧嶳巗,庤暯2挌栚1-2,073-435-5200,073-435-5201,8:00乣23:00,抧忋侾俀奒,擭枛丄擭巒,仢堦斒挀幵応丂桳傝丗俀俇侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝<br>仢懠偺桿摫愝旛丗壒惡埬撪,仢堦斒埬撪丂桳傝<br>仢揰帤埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗14売強(1奒丄2奒奺2売強丒3奒乣12奒奺1売強)<br>仢梞幃戝曋強丂桳傝<br>仢庤偡傝晅曋強丂桳傝丗15売強(1奒3売強丒2奒2売強丒3乣12奒奺1売強),,仢幵堉巕偺忢旛丂桳傝丗俇戜<br>仢庼擕幒9奒偺彈惈僙儞僞乕偱壜擻<br>仢僉儍僢僔儏僐乕僫乕丂桳傝乮9:00乣18:00乯<br>仢幵堉巕摍偵攝椂偟偨曋強丄梺幒傪姰旛偟偨嫃幒丂桳傝丗係幒,,偦偺懠
30221,1135.20576691002534.245093751228,135.205766910025,34.245093751228,135.205766910025,34.245093751228,榓壧嶳導,榓壧嶳巗,壛擺203-4,073-474-3500,側偟,9:00乣24:00,抧忋侾奒,側偟,仢堦斒挀幵応丂桳傝丗侾俉戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮揦偺墶乯<br>仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,,,偦偺懠
30222,1135.23732104622234.2028214475119,135.237321046222,34.2028214475119,135.237321046222,34.2028214475119,榓壧嶳導,榓壧嶳巗,媑楃63-3,073-478-0062,073-478-3735,8:30乣15:00,抧忋俀奒,搚丄擔丄廽擔,仢堦斒挀幵応丂桳傝丗俆戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒塩嬈幒撪丒棃媞怑堳寭梡乯<br>仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,,仢恎忈幰摍傊偺懳墳偼丄偦偺搒搙怑堳偑峴偄傑偡丅,偦偺懠
30216,1135.16378228768434.0128240280148,135.163782287684,34.0128240280148,135.163782287684,34.0128240280148,榓壧嶳導,桳揷孲峀愳挰,嶳杮俋俈侾-侾,,,廔擔,抧忋侾奒,側偟,,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,仢桿摫僽儘僢僋丂桳傝,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強<br>仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,,,偦偺懠
30217,1135.23568658833834.071891692968,135.235686588338,34.071891692968,135.235686588338,34.071891692968,榓壧嶳導,桳揷孲桳揷愳挰,彲929-1,0737-52-5859,0737-52-8730,9:00乣17:00,,,仢堦斒挀幵応丂桳傝丗俆侽戜,,,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮帣摱岞墍惣懁乯,,,,偦偺懠
30218,1135.25744169888234.2146499687155,135.257441698882,34.2146499687155,135.257441698882,34.2146499687155,榓壧嶳導,榓壧嶳巗,柧墹帥58,073-478-2220,073-478-2220,9:00乣16:30,抧忋侾奒,壩梛,仢堦斒挀幵応丂桳傝丗侾俈侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗俆戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮擖岥偡偖乯,,,,偦偺懠
30226,1135.16993617322534.2593413250235,135.169936173225,34.2593413250235,135.169936173225,34.2593413250235,榓壧嶳導,榓壧嶳巗,暯堜帤慜搱147-1,073-480-3339,073-480-3339,11:00乣22:00,抧忋侾奒,側偟,仢堦斒挀幵応丂桳傝丗俀俆戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮儂乕儖墶乯<br>仢梞幃戝曋強丂桳傝丗俀売強,,仢幵堉巕偺忢旛丂桳傝丗侾戜,,偦偺懠
30227,1135.15388290879534.2340938160749,135.153882908795,34.2340938160749,135.153882908795,34.2340938160749,榓壧嶳導,榓壧嶳巗,柀帤拞廈捸1771-5,073-480-5111,073-480-5112,10:00乣24:00,抧忋俁奒,側偟,仢堦斒挀幵応丂桳傝丗俉係戜<br>仢忈奞幰梡挀幵応丂桳傝丗俁戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮俀奒乯<br>仢梞幃戝曋強丂桳傝丗俀売強<br>仢庤偡傝晅曋強丂桳傝丗俀売強,,,仢擖岥俀儢強偼擭楊惂尷偼偁傝傑偣傫丅<br>仢忈奞幰梡曋強撪偵丄儀價乕儀僢僪傪愝抲偟偰偄傑偡丅,偦偺懠
30228,1135.1484955700634.2677956812844,135.14849557006,34.2677956812844,135.14849557006,34.2677956812844,榓壧嶳導,榓壧嶳巗,拞639-6,073-454-0010,073-454-7766,8:00乣22:00,抧忋俀奒,側偟,仢堦斒挀幵応丂桳傝丗侾俈侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗俆戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,,,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俀売強乮侾奒峊幒椬傝丄擇奒斺業墐夛応撪乯<br>仢梞幃戝曋強丂桳傝丗俁売強<br>仢庤偡傝晅曋強丂桳傝丗俀売強,,,仢挀幵応偼斺業墐夛応搹丄媦傃丄寢崶幃応搹寭梡偱偡丅<br>仢斺業墐夛応擖岥懁偵偼俆戜偺挀幵応乮忈奞幰梡俀戜娷乯偑偁傝傑偡丅,偦偺懠
30214,1135.18163053656834.2324557315748,135.181630536568,34.2324557315748,135.181630536568,34.2324557315748,榓壧嶳導,榓壧嶳巗,朧庡挌12,073-433-8768,073-433-8920,7:00乣2:00,抧壓侾奒,側偟,仢堦斒挀幵応丂桳傝丗侾俇俀戜<br>仢忈奞幰梡挀幵応丂桳傝丗係戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜,,,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮巤愝擖岥晅嬤乯<br>仢庤偡傝晅曋強丂桳傝丗俀売強,,,仢恎忈幰梡僄儗儀乕僞乕偱弌擖傝偱偒傑偡丅<br>仢恎忈幰庤挔傪掓帵偡傞偲丄棙梡椏嬥偑俆妱堷偵側傝傑偡丅,偦偺懠
30215,1135.19110192229934.2320392939159,135.191101922299,34.2320392939159,135.191101922299,34.2320392939159,榓壧嶳導,榓壧嶳巗,旤墍挰5挌栚13-2,,,,抧忋侾奒,,,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝<br>仢懠偺桿摫愝旛丗壒惡埬撪,仢揰帤偵傛傞埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯<br>仢僄僗僇儗乕僞乕丂桳傝,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮抧壓峀応杒懁乯<br>仢梞幃戝曋強丂桳傝丗俀売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強<br>仢僆僗僩儊僀僩懳墳曋強丂桳傝,,仢庼擕幒丂桳傝丗侾幒乮忈奞幰梡曋強撪乯,,偦偺懠
